sku,url
611254370,http://bosch.vseinstrumenti.ru/perforator_bosch_gbh_2600_0.611.254.370.html
611316708,http://bosch.vseinstrumenti.ru/otboyniy_molotok_bosch_gsh_11_e_0611316708.html
0611264000,http://bosch.vseinstrumenti.ru/perforator_bosch_gbh_5-40_dce_0611264000gbh_5-40_dce.html
0601882M03,http://bosch.vseinstrumenti.ru/uglovaya_shlifmashina_bosch_gws_22_-_230_jh_0601882203.html
0601866002,http://bosch.vseinstrumenti.ru/akkumulyatornaya_drel-shurupovert_bosch_gsr_14.4_v-li_0.601.866.002.html
0601821800,http://bosch.vseinstrumenti.ru/uglovaya_shlifmashina_bosch_gws_1000_0601821800.html
