sku,url,price,identifier,name
5188,http://www.scentiments.com/Product/SkuInfo.aspx?id=95422,15.99,,Opium for women EDT 7.5 ml mini by Yves Saint Laurent
7460a,http://www.scentiments.com/Product/SkuInfo.aspx?id=102723,74.51,,Opium for women 3 oz EDT spray TESTER by Yves Saint Laurent
7770,http://www.scentiments.com/Product/SkuInfo.aspx?id=96774,31.96,,Opium 6.6 oz body lotion TESTER for women by Yves Saint Laurent
8267,http://www.scentiments.com/Product/SkuInfo.aspx?id=97308,44.99,,Opium for women 1 oz EDP spray by Yves Saint Laurent
9719,http://www.scentiments.com/Product/SkuInfo.aspx?id=98840,57.99,,Opium for women 2.5 oz spray by Yves Saint Laurent
2353,http://www.scentiments.com/Product/SkuInfo.aspx?id=93002,37.91,,Lalique 3.4 oz EDT spray TESTER for women by Lalique
14368,http://www.scentiments.com/Product/SkuInfo.aspx?id=102447,41.99,,Lalique Le Parfum 3.3 oz spray TESTER for women by Lalique
14432,http://www.scentiments.com/Product/SkuInfo.aspx?id=102511,14.99,,Lalique Le Parfum 4.5ml EDP MINI by Lalique
0366,http://www.scentiments.com/Product/SkuInfo.aspx?id=91493,37.44,,Lalique 3.4 oz EDP spray TESTER for women by Lalique
10347,http://www.scentiments.com/Product/SkuInfo.aspx?id=99436,58.17,,Lalique Le Parfum 3.3 oz spray for women by Lalique
0135,http://www.scentiments.com/Product/SkuInfo.aspx?id=91619,32.44,,Van Cleef for men 3.4 oz spray TESTER by Van Cleef & Arpels
0021,http://www.scentiments.com/Product/SkuInfo.aspx?id=91496,31.89,,Van Cleef for men 1.7 oz spray by Van Cleef & Arpels
135,http://www.scentiments.com/Product/SkuInfo.aspx?id=92342,38.22,,Van Cleef for men 3.4 oz spray by Van Cleef & Arpels
135_735,http://www.scentiments.com/Product/SkuInfo.aspx?id=102711,36.99,,Van Cleef for men 3.4 oz After Shave by Van Cleef & Arpels
0025,http://www.scentiments.com/Product/SkuInfo.aspx?id=91497,28.42,,Photo 4 oz spray for men by Karl Lagerfeld
10287,http://www.scentiments.com/Product/SkuInfo.aspx?id=99356,23.84,,Photo 2 oz spray for men by Karl Lagerfeld
0026,http://www.scentiments.com/Product/SkuInfo.aspx?id=91498,36.60,,Herrera for Men 3.4 oz AFTER SHAVE  by Carolina Herrera
026,http://www.scentiments.com/Product/SkuInfo.aspx?id=91709,57.06,,Herrera for Men 3.4 oz spray  by Carolina Herrera
027,http://www.scentiments.com/Product/SkuInfo.aspx?id=91717,49.06,,Herrera for Men 3.4 oz spray TESTER by Carolina Herrera
029,http://www.scentiments.com/Product/SkuInfo.aspx?id=91730,19.99,,Herrera for Men 1 oz spray by Carolina Herrera
3812,http://www.scentiments.com/Product/SkuInfo.aspx?id=94118,42.22,,Herrera for men 1.7 oz spray by Carolina Herrera
5126,http://www.scentiments.com/Product/SkuInfo.aspx?id=95380,11.99,,Herrera for Men 7 ml mini by Carolina Herrera
8253,http://www.scentiments.com/Product/SkuInfo.aspx?id=97293,78.90,,Herrera for Men 6.7 oz spray by Carolina Herrera
8595,http://www.scentiments.com/Product/SkuInfo.aspx?id=98457,20.81,,Herrera for Men 1.7 oz Aftershave by Carolina Herrera
9639,http://www.scentiments.com/Product/SkuInfo.aspx?id=98923,52.99,,Herrera for Men 6.7 oz spray TESTER by Carolina Herrera
9961,http://www.scentiments.com/Product/SkuInfo.aspx?id=98271,49.89,,Carolina Herrera 1.7 oz spray EDT for women by Carolina Herrera
5210,http://www.scentiments.com/Product/SkuInfo.aspx?id=95442,15.99,,Carolina Herrera 4 ml EDP MINI for Women by Carolina Herrera
